REVIEW_ID,review_text,review_date
929557184_14010759,"Below Expectations  The overall experience was below average. Most of the hotel staff was friendly, except for one front desk worker who seemed frustrated and not very warm or helpful. The rest of the staff smiled and was very attentive. For the most part room was clean except for the roach in the bathroom, so that caused me to question moving hotels. I spent 20 minutes trying to locate and exterminate it. I was then on edge for the rest of the stay. Food from the restaurant in the evenings was good and prompt. The breakfast was not! The serving area was messy and unkept. Flatware and styrofoam plates were unexpected for this caliber of hotel. Also, food would run out and guest had to wait until more was made. Valet staff were initially nice until I pointed out they severely scratched the wheels of my brand new luxury vehicle that I ordered shipped inspected just before the trip and had for less than 24 hours. They denied any wrong doing and told me I had no options. Needless to say, I won’t be returning to that hotel.",12/15/23
908168960_810986,"No Room Service Well…I traveled alone with my baby (and paid upwards of $1,200 when it was all said and done for the room) and waited all day to get to the hotel so I could get the baby settled and eat in the room - expecting room service. Turns out they do not offer room service. When I called the front desk they told me I’d have to leave my baby, or take him with me but he was crying, up to get food. When I asked if they could let someone from DoorDash up to the elevator because I’m not leaving my child nor am I disturbing other guests, they also said no. So there I am, upset baby, I’m hungry as hell and unable to get any food brought to the room which is unfortunate at night indeed but even more upsetting in the morning, especially as a mom traveling with a tiny one. Incredibly disappointing especially for the price paid. I’ll never return.",8/5/23
893219265_89803,Not overly impressed. Bed was comfy. Nice size bathroom. Good water pressure in the shower. Could hear the people in the adjacent room talking as if they were in my room. Front desk staff was not always present. Was told two different schedules for the airport shuttle which made me half to grab a taxi from the airport to the hotel at 3pm. Was not impressed with the breakfast selections.,6/3/23
911054347_3530161,Clean and Newly Remodeled Hotel was clean and seemed to be newly remodeled.  Breakfast options were pretty limited but not bad.  No fresh cut up fruit or fresh oatmeal like you see in other Marriott properties. The parking options on the Marriott app were a bit deceptive as it listed off-site parking for $4 a day and I could not find any lots nearby for that price.  And the gentleman at the front desk had no idea about off site parking options.  Parking at the hotel was $17 a day with limited space available.  One of the front desk clerks (Alex) went above and beyond with customer service and found me a parking spot when I returned to the hotel late Friday night to find that the garage was full.,8/17/23
927616086_99981,Dirty Dirty and not well maintained. Sheets and towels were dirty. Bathroom was gross. The attendant wasn’t helpful he didn’t speak English and wouldn’t assist us with our problem. I won’t be staying at this place again or recommending it. It was a terrible experience.,11/27/23
912258861_79829,"Slightly disappointed Was kinda disappointed in this location.  It looked really cool from the website but didn't hold up to that allure. I bought the romance package and our truffles were literally sitting opened on the table slightly melted. Trash on the floor,  hair in the shower by the drain and air conditioning that barely worked made for a warm night in bed that was not fun.",8/22/23
920399915_21296495,My room was filthy. Room was dirty- called about it and no one showed up. Went to the front desk with photos and they gave me a credit but no explanation about why it wasn’t clean. Waited for luggage almost 3 hours and ended up getting it myself. When I was in my room some one from food services walked right in with key card and was shocked to see me there. She was there to fill the mini bar. But it just makes me think the room wasn’t ready nor clean for checkin. Overpriced for 2 star service/stay.,10/8/23
866081963_89054,"Beautiful hotel, Overall good experience Staff was great, except for our breakfast experience. We sat ourselves and waited about 15min for our waitress to come. She never did so we left. Hotel is beautiful and the room was clean and comfortable. Just know that staying here can be a double edged sword. Meaning you get to enjoy being in the French Quarter which is fun and convenient. But know that when you’re ready to sleep, the city might not be ready with you! Most nights were fine except for Saturday, where the noise levels were so loud and disruptive, lasting till 4am. We didn’t get much sleep that night. Would I stay here again? Yes. Except this time I’ll bring ear plugs!",10/26/22
884658653_124352,Usually a 5 but Needs improvement We have stayed at this hotel several times a year the past 2 or 3 years and its usually our go to spot however this time in particular was not great. I am hoping they improve the hot breakfast options and make more than just two. I also hope the musty smell in rooms gets looked at because there usually isnt odors but it was strong this time around.,4/3/23
912153126_99548,"Niagara Falls overnight stay I recently stayed in the hotel with my family for an overnight stay. The room was nice and the exterior of the hotel was inviting. However, the interior of the hotel was dark and unkept. The carpets outsides of the elevators were stained and dirty. The elevators were loud, slow and not updated. Staff could have smiled more and been more inviting. Check in and check out was easy. The breakfast buffet was over priced for th food quality and service. It was a buffet and a lot of items were missing and the wait to replenish them was long. For being part of a known hotel chain, this particular Wyndham felt like a very low quality hostel stay. If I were to ever return to Niagara I would definitely chose one of the other nearby hotels over this one.",8/22/23
914989256_224831,"A New Tradition I am a firm believer  in Drive  Sleep Fly especially when  we have an early morning flight so when I saw this hotel on their website I thought I would give it a try. A very good choice- large, clean room. We were too early for the included breakfast but they did have the coffee made. I think we have found a new pre-flight location. Only issue was having to wait a while for the shuttle on our return but when you are tired from overseas travel twenty five minutes seems like an eternity!",9/5/23
924860550_91770,"Avoid if you can. The elevators to the skyrise towers do not work. I stayed on 4th floor. It can take up to 30 minutes waiting on elevator- especially if you have an elevator attendant that tends to skip certain floors. In that case you have to take stairs down to 3rd floor elevator. The stairs there do not lead to main floor. The hallways in skyrise tower were dark. Every thing needs to be updated. Supposedly they're working on ""remodeling the elevators."" That sign looks like it's been there for many years. If you can afford to  pay more elsewhere, do it.",11/6/23
862185815_149184,"Beautiful Stay My wife and I have not traveled for two years and the decision to go to Grand Cayman was a good one. When we arrived at the Marriott, the idea of not having a beach was a little concerning. After the first day of beautiful blue water, we no longer cared about the missing beach. The view from the lounge chairs was all we needed. The Marriott staff was very pleasant throughout the entire trip! Our only complaint we could offer, was the staff of the Lobby Bar. We had to wait far too long to get a drink because the bartenders were too busy making their drinks into Art Projects. We were able to eat at a different Restaurant every night by hopping on and off the City Bus (van) during out 7 night stay. Every Hotel on 3 mile beach (LoL) has a place to eat and quite often, a beautiful view of the blue water.",9/27/22
914895262_184851,"Don't get hurt on property, they take NO liability Well, let's just say the way they handled a situation was very obvious all they were concerned with was liability and they took zero liability.  The property is dimly lit and after 1 glass of wine with dinner, we walked around and my girlfriend tripped over the lounge chair and fractured her wrist in 3 areas about 3/4 of the way through and they sent a security guard to be the first aid medic and we more concerned with wanting to know where it happened and the glass that was broken, then they were about her injury.  There was NO manager on duty on a weeknight around 9pm and certainly no medic or first aid.  The apple does not fall from the tree because when I notified the GM he wanted me to call him international and never bothered to call me.  No compensation for her broken wrist, nothing whatsoever which I find for a Four Seasons to be appalling.  We never did receive any ice that we asked for and the restaurant was so hot inside, we had to go to the ladies bathroom for some cool air.",9/4/23
864608908_651575,"Average So maybe I was expecting too much 
The room smelled musty and I had to ask for a change of room. The next room had an ants issue but  by then I checked out and went next door to the Hampton 
The cabana was a pop up tent with chairs filled with geckos 
Then the water park was compromised of a few slides that my kids could even get on.",10/15/22
929077030_17789250,"Destination Wedding We arrived at resort for a  lovely destination wedding., Everyone was very friendly and courteous. Mr Ignacio Garcia , Santiago (our waiter) and Verónica at the taco station were very attentive. The entertainment team: Arturo, Nataly, Mimi and the aquaerobics instructor were super fun. Monserrat and Itzel at the pool bar were always friendly.  Marco, waiter at Bordeaux was very friendly, professional and knowledgeable. Our Amstar driver from the airport to the hotel was very nice. Overall, excellent experience and our thank you to each employee who made our stay a memorable one.",12/10/23
875988012_1782974,"Great experience 💯 recommend this hotel for your team stays! We stayed for 2 nights with our U18AA hockey team and were treated great! Not all teams are given an area to hang out as a team, but our players were allowed to play cards in the breakfast area till late into the evening at this hotel. The boys were treated with respect and felt welcomed. It doesn’t seem like much but to a team who just wants to hang out it was :)",1/22/23
919746341_7103000,"Great amenities; free hot breakfast options, airport shuttle & shopping nearby Being near the airport makes for business and personal convenience with the ability to catch a train from the airport to downtown Seattle to catch a Mariners game w/o the hassle of trying to drive in. Ample room size and amenities and shopping options w/in walking distance.",10/4/23
901281607_605130,Valet attendant was great Valet attendant named Rashad was very polite and helpful. He’s probably the best Valet attendant I’ve seen in Atlanta!!! All we needed was some directions and he went above to help us lost tourists. Explained,7/7/23
885698670_184828,"Fantastic service  Had a great sunset dinner at Sea Breeze Restaurant with beautiful view. Fantastic service, food was delicious and our waitress, Maxi was very friendly, professional and efficient. Will definitely recommend.",4/10/23
927519340_152468,"Location in the heart of Mexico City We were in the newer tower and the room was very nice.  Arriving on Nov. 2nd we soon realized we were enjoying the celebrations of the Days of the Dead, and not long after we checked in we heard a knock at our door and there was an attendant offering us Pan de Muerto (bread of the dead) and chocolate milk - courtesy of the hotel.  Delicious!
Juan at the lobby bar gave excellent service and their courtesy breakfasts and dinners were exceptional.  We were with a tour group and I was very impressed.",11/26/23
921782258_10074376,"A Beautiful Place After weeks of looking through TikTok videos on resorts in Punta Cana, I finally decided on Dreams Onyx Spa and Resort! Upon arrival, I greeted with a warm welcome and quickly taken to my private check in with no wait! The check in was quick and I was given a lovely coconut margarita which was absolutely delicious! My room was just as gorgeous in person as in the videos I had seen. The room smelled so good and NOT due to mold being covered up, like some of the reviews have stated. The only suggestion would be upgrading the mattresses. The real sort is so beautiful and well kept! You also have access to Breathless next door. Overall, I would highly recommend this resort  whether you are traveling alone, as a couple, or with a family!",10/17/23
874195026_8054070,"Clean and spacious and Pet Friendly. Easy access for travelers.  Lighted spacious parking lot.  Quiet neighborhood. Pet Friendly.  Staff was friendly and welcoming.   Rooms were bright, clean, and very comfortable.  A nice choice of breakfast options.  We would definitely stay here again.",1/6/23
916940029_95253,"Great staff. Great stay. Friendly front desk, kind bar staff even when they were busy. Rescue sirens over night but didn’t really bother me, in room tv was good but all of the options for paid service made me wish they just had a movie channel on better than regular tv movies. All good though. Used the in room ironing board and appreciated the option for sustainable options with toilet paper and bath washes.",9/17/23
915732774_87645,"Noe is the all star waiter at the Drake Here for a wedding and the staff are incredible. Special shout out to Noe, who provided superior service to our party during the cocktail hour. Kind, funny, and made sure everyone was well taken care of. Fantastic experience!",9/9/23
926559423_314524,"Nice, clean hotel. Stayed on a Saturday one night. The room was spacious, the bed was comfortable, and pillows soft, shower pressure was nice. Nice pool area, great breakfast selection, plenty of parking, and close to I-25. Overall, I am pleased with this stay.",11/19/23
882537053_152468,"Great choice in CDMX! We loved this hotel!  The property is a tiny bit dated, and the rooms are small.  But everything was scrupulously clean and EVERY SINGLE member of staff we talked to was kind and helpful.  We felt very welcomed and this was a great location from which to explore the city.",3/17/23
924439526_182013,"Had a wonderful stay. My wife, brother in-law and myself stayed for 3 nights and found the manager ( Jessica) and staff to be very friendly and professional in their daily activities. One day I came inside from having a smoke and found the stairwell to be very quiet ( I was suffering from ear and neck pain ) I sat on the step, removed my hat and in an instant a woman named Brandy was standing in front of me asking if I was alright because she saw me on the camera. I felt impressed that she acted and didn't wait to see what might have happened had I needed some sort of aid. There was one door which to my surprise slammed very hard when I released it, however that was corrected before I used it again. I would definitely stay there again because the staffs mission is an enjoyable stay for all of their guests. There is a restaurant attached for which a breakfast coupon is supplied and coffee is also available in the morning in the lounge. Thank you to all of the staff at Best Western.",11/3/23
893558544_126127,Food and experience and smathers Beach! This resort was amazing!!! The food at this resort was magnificent and make sure you ask for the waitress Anita! She is so sweet and helps tell you the best places to go! The pool outside is amazing as well with beutiful waterfall! Smatters beach does have a lot of seaweed that smells but it is completely clear during winter!,6/5/23
870626069_1027873,"College Station Stay I’ve stayed at the Hyatt Place in College Station twice to conduct training for my company. Clean, well kept hotel and rooms. Helpful, friendly staff. Nice breakfast options and plenty of coffee! Easy check in and check out. Highly recommend.",12/4/22
929070887_86208,"Rooms are comfortable, with a great rate. We got to the hotel, and we were greeted by the desk attendant. He was kind, helpful, and efficient. The lobby was clean. It also had a clean smell throughout the hotel. 
We got to our room. A light was on and the AC was running. The room was immaculate. There were no hidden dust bunnies, or a shower that wasn’t clean. 
The mattress and pillows: so comfortable! 10/10. 
The walls were thick and we didn’t hear any hall or  outside traffic; and our room faced the main road.
The breakfast was great. Waffles, all types of breads to toast, cereals, eggs, sausage, potatoes, yogurt, coffee, juices and teas. 
Our future flights to St. Petersburg will include or stay here.",12/10/23
888868432_625335,Anniversay  Stay Everyone at this Hotel was amazingly friendly and knowledgeable!!   We ate at STK and were so impressed with the manager Jason and our Waitress Jordyn!!!!   The room was clean and we slept well!!    All the employees were kind and helpful.  The Valet was nice to have!!,5/3/23
925570195_223134,"Look past this place and travel Down the road. First of all not a very up with the times kind of place. This hotel near the airport mind you has very limited options at their convenience store. Handful of snacks, crappy beer, water and Pepsi or Mountain Dew. Not a deal breaker though right. Well how about the extremely uncomfortable beds and the pocket square pillows. In my room requests with Marriot it states feather free room with extra foam pillows. No extra pillows here as I sit at 1:55am and have to be up for a flight in 4 hrs. Have been tossing and turning for 5 hrs. Went down to the desk to ask for pillows and was told sorry we don’t have any extra…WTF? I had this hotel
Booked on my return as well but cancelled that already and chose a different property. It also is not the cleanest of hotels I might add. Safe travels!",11/12/23
914983990_223081,"Not worth the price, only the convenience The AC wasn't working in the room. The hotel as a whole needs an update. When I asked for a receipt at check out this morning (09/05/23) I was told no as the person at the desk walked away from me because she was doing an audit. 

The only two nice people was Zero who checked me in and the shuttle bus driver.",9/5/23
912241746_220058,"Bad experience: totally unprepared and very rude  We have been at the hotel for 1 night with a group of 13: they sold us a room with 4 bed places for 5 persons. In one of the room, the second queen bed was a sofa bed and they told us that we should have prepared the linen by ourselves.
The receptionist was unable to provide any logical justification: eventually ,we were obliged to take an additional room.
Finally, 4 identical rooms paid with 4 different prices and again without explanation.",8/22/23
867942407_94077,"The View Was the Main Draw.... Terrence at the front desk is very disappointing.  I asked for an upper floor room with a view to the north of Greylock and The Berkshires.  Instead, he gave me a room with a southern exposure.  The restaurant and bar are no longer on the 12th floor so they no longer have the view of the surrounding area.  The pool was closed for a deep cleaning.  There was no microwave in the room when I arrived.  According to the maintenance man the TV kept going in and out because the strong wind was adversely affecting the satellite dish on the room.  Lastly, the bathroom was so small that it was very difficult to get from the shower to the door.  To turn on the water I had to PULL hard on a knob which was sharp and cut.  The bed, although adequate with several pillows, was soft and smooshie.  The next morning when I went downstairs to use the public computer before checking out, Grace and other guests so it necessary to verbally tear me apart in my presence.  Overall, not a good experience.",11/10/22
906623234_217579,Won’t stay again Ac regulated so never got below 75 degrees in room and it was 100 degrees outside. Too hot to sleep. Pillows were uncomfortable. No microwave in room. No remote in room. Person at front desk seemed annoyed when asked for remote.,7/30/23
924938708_77529,Terrible experience!!!! My experience at this hotel was absolutely terrible.  The rooms were OK and the free breakfast was good. However I was charged twice for my room. I realised this a couple of days later when looking at my banking app. I called for this to be sorted out. The receptionist I spoke to said that I was a liar and that I had not been charged twice and cut off my call. I tried to ring back several times but no answer. In the end I had to drive back to the hotel before my flight home and physically show them my bank statement.  At that point they said that I had been overcharged. No apology the reception manager refunded my card. I asked for a full refund given the appalling treatment i had received. She gave me a 10% discount. I was told that there was no complaints policy. I have contacted Best Western twice by email to lodge a complaint- no response. Shocking !!!,11/7/23
879937548_23179672,"Rude workers who don’t appreciate the business you are giving Marriott. I visit Tuscaloosa very often from Michigan. This is only the second time I stay at AC hotel in downtown and guaranteed it’s the LAST. There is a front desk older lady who is rude and doesn’t have the appropriate communication skills to be working with customers who give their business to Marriott. The hotel itself is ok. Modern and updated but not my favorite. I 100% prefer Hiltons in the area. There are 2 other front desk workers who are kind, which were helpful during the stay but man oh man, that one person can really ruin your experience!!",2/24/23
864260271_124299,Dump Worst hotel I have Ever went to!!  I would not even stay we left of course we get screwed out of money!!    Gave us a room with mold on ceiling smelled even when we first stepped into place!  I have stayed at alot of hotels in the Dells and NEVER have I had such attitude from front desk lady.  And they have how many people staying at them huge hotels and this place what has few rooms and cant take care of them!  And priceline the worst too service out of there home couldnt hear him and never called back we had to keep calling.  They wont even give us our money back because we wouldnt sleep in a room that had mold.  CRAP place to go through for getting hotel Never Again or will I recommend!  Ridiculous,10/12/22
922833607_3164008,"As bad of customer service as it gets. We made our reservations well in advance. 
Added an extra night as well as our travel plans changed. 
I personally communicated with the hotel direcy to let them know that we were traveling for 13 hours and were going to arrive late, between 1 am and 2 am. 
We arrived at 1 30 am. Front desk rep informed us that since we didn't show up he had canceled our reservations. And since we were already into the new day he couldn't accomodate us till 4 PM.

Tired, with 2 small children, We found our selves at crossroads with nowhere to sleep. 
Thank God the Hilton guy next door was able to help us out for the night.  
Horrible experience.",10/24/23
883652841_14679684,"Shady management practices My wife and I recieved a call from the front desk approximately 30 minutes before checkout in which the receptionist smugly stated ""Oh, I see you're smoking, we're going to charge you $250 for that, and we need you to get out right now"".  We don't smoke.  We only had a glass jar candle that had been burning from the night before during our ""personal activities"".  Checked my credit card account shortly after leaving only to find my card had been charged $500!  Shady business practice, and petty employee-customer relations.",3/26/23
862022159_607292,"NOT Best Western quality When I called, they wouldn't honor the rewards program price I saw online, so I had to book it online with spotty reception in the hilly country. This hotel is in an iffy neighborhood, kind of industrial, with a trailer park and some kind of treatment center nearby. 

The supposedly nonsmoking room was attractive enough but smelled like cigarette smoke. Later, we saw that another woman changed from 2nd floor (where we were) to 3rd floor because her room, too, had smelled like smoke. 

The pillows were small, and it sounded like there were elephants walking around above us. 

Two days later, when we realized we had left our SD card in the room, with all our Niagara photos, they said they hadn't found it. :'(",9/26/22
875551905_8541461,"Great Stay Until Checking Out Clean, modern, rooms, but very pricey compared to other hotels in the area.   We had an excellent stay until we went to check out.   Waited forever at the front desk to get a copy of our receipt.   A clerk could see us from her office while she was on the telephone, but she did not offer to help us for several minutes.   A housekeeping employee even went and told the clerk we were waiting at front desk, but that didn't help because she kept on talking on the phone while we waited.   I finally yelled at her for help and could tell she was put out by it, but she finally came and asked what I needed.    She made up an excuse that she usually has someone else at the front desk, but the employee was off that day.   I was very disappointed in the service received from her.  If I hadn't yelled for her, she'd probably STILL be talking on that phone. ???",1/18/23
874924051_6467868,Racist security staff and front desk The security staff and front desk stopped me from entering the premises with my friend. They claimed that they check everyone who walks into the hotel. My friend and I then went and interviewed everyone on video after us who walked in and got all of them to tell us that they were not asked their names or their room numbers. We did this for the first five groups of people who walked in and not a single person was stopped except for myself and my friend. This is clear discrimination. Do not stay here if you are a person of color.,1/13/23
885645860_1006634,NEver Stay there I stay for one night and the reception was awful I wanted to pay cash and she insisted at check inn then ask me for a deposit for incidentals in cash and I asked to use the credit card. Paod out and didnt gave me my statement. Unfriendly totaly. Didnt mentioned anythin of breakfast or internet password oof rhatever.  Breakfast place horrible very short of bananas or anything. Room clean yes but totally cold feels like a jail.  I would never stay ther again.,4/10/23
897095878_120884,"Fire trap I was unable to easily locate the property for lack of signage.  Entering a ""temporary entrance"" Coffee and beverages were jammed by the elevator. Then the temporary"" Front desk"" was set up haphazzard in a hallway.  I was checked in efficiently.   It was a good rate, the room was fine but the television service would not function reliably.  The elevator and room placards display ""use stairway in case of fire"" mind you there are only 2 stair towers ""fire exits"".   I went to my vehicle using the closest stair and to explore my safety and security plan as I always do at a hotel.  The exit was BLOCKED by a man laying tile into a construction zone? Leaving only one exit for an entire building, but only possibly as I never looked there at the other route (#2)!  And yes I was aware of the renovation. This was an extreme renovation and not acceptable to occupy.  Looked like a pilot project for a new brand ""Disaster by Hilton"". One should not have to sacrifice safety ""fire safety ""and safety for the sake of renovation staying here and this is a huge liability for the property / management.",6/22/23
868031262_1028610,"GREAT PLACE! Eric at Front Desk was so helpful. He was kind and polite, and such a great smile...  Erin? Eric... well he was there when we checked Nove 8th at 5ish.  I would stay here again. The suite was wonderful. Very clean, and very comfortable... 2 bathrooms... yes please!",11/11/22
917369721_1146625,"Nice stay The hotel was very clean, staff was helpful including Brian at the front desk. Room was clean and appointed nicely. 
 We didn't have time this trip to use any other amenities but they appeared to be very good. Will definitely stay here again.",9/19/23
928193186_10533388,"Wish every hotel was like this one! This was our 6th stay here. We always stop here on our trip to Florida. The service is always prompt and friendly at the front desk. They always accommodate my request for a room on the 1st floor since we travel with our dog. Yes, they allow dogs for a modest fee, but the place is not 'overrun' with dogs. The room was clean, comfortable beds( not too soft) and had frig and microwave. Bath was clean and very well lit.  And the breakfast is the best we've had! Eggs,bacon, biscuits & gravy, and the best fried potato chunks. Cereal, waffles, and breads, including bagels. Juice machine has orange, apple, and cranberry. I love to combine the orange & cranberry! They also have fresh fruit, this time Mandarin Oranges and Bananas. And of course coffee and tea. It's clean and always well stocked. Can't go wrong at this location!",12/2/23
907020456_674663,Great stay!!! Kenyon was one of the best I've ever encountered  at the front desk at a hotel he was so helpful  to me and knowledgeable. I would  definitely come back because of of him. I will definitely  recommend  the hotel to my friends  the location  was great.,7/31/23
924468100_76640,"Good views! Room was clean and comfortable .  Good breakfast.  Parking had two lots one attached the other in an adjacent building. 
Reception were friendly.  Unfortunately the bath faucet dripped loudly. But all in all nice place.",11/3/23
868838443_1845696,"Great receptionists The receptionists at this Hampton Inn (evening shift) were so helpful during my recent stay.
Had food ordered from a local restaurant that ended up in a sister hotel and the hotel staff offered (and followed up) to get it for me because I didn't have my car.

No service fee, just amazing customer service.",11/17/22
914635851_99137,Friendly team! Wonderful stay!  We came on Labor Day weekend 2023! We were greeted by Natalie at the front desk. She was so kind and friendly. She even showed us to our room. The complimentary breakfast was delicious. The room was clean and bright and the blackout curtain helped us to sleep late! Christa was very helpful and friendly as well!,9/3/23
875524849_240109,"Double Tree Stay We had a Great stay in Savannah. Mel and Justin really took care of me this trip, and they deserve a shoutout. Thanks to everyone at the front desk and at valet. Valet might be a bit expensive but that’s Savannah for you",1/18/23
875439284_534723,Comfortable and clean This hotel was definitely a win for us. For our anniversary we visited Napa and prices are so expensive yet this hotel was very reasonably priced and not far from Napa. Those at the front desk are so friendly. In fact everyone at the hotel was very nice. Breakfast was good and included. We felt very safe here. Would definitely stay again.,1/17/23
928012954_887151,"Thank you!!!  I came in to this hotel on Saturday night/early Sunday morning (1am) after a late flight landed. I needed a room last minute as I didn't expect so much snow on the roads. I was greeted at the front desk by Chrissy Cobbs. Chrissy was AMAZING and greeted me with such kindness. I got assistance in getting a room for the night & was very thankful for the wonderful service I received. This was by far the best service I have received at a hotel in a long time and I would definitely stay at this hotel again based on the service received. After a long and hectic day, it was amazing to be able to have such an accommodating place to go. Thank you Hampton Inn and thank you Chrissy for the amazing service <3  I truly appreciate the kindness you showed towards me.",11/30/23
889273654_295453,"Find another hotel! Room had not been cleaned or vacuumed properly.  Remote control was missing for TV; was told ""there are buttons on the TV"" that could be used.  Had to go to desk to get remote.  Back to room, TV didn't work.  Called desk, was told ""that's not true.""  Desk clerk said she was not allowed to move me (and another guest that said he had no TV signal) to another room.  Moved refrigerator cabinet to try to see if TV was plugged in; carpet underneath had not been cleaned.  There were crumbs on the dresser behind the TV.  Desk clerk grudgingly came up and tried to check problem.  TV was unplugged, but neither one of us could get to it.  Cable connection was broken as well.  Desk clerk said she'd try to get me moved, but I had decided then I wasn't going to stay.  Desk clerk said my card wouldn't be charged, but it was.  This is a poorly maintained, poorly managed location that shouldn't even be in the BW system--much less a ""Plus"" property!",5/6/23
912439499_208191,"This place's front desk is running a scam My flight was canceled at LAX and my husband booked a room here bc they had a shuttle. If you have ever been stuck in LAX, you know this is a plus bc Ubers are really hard to get at certain times of the day. I arrived after midnight and the front desk person said he didn’t see my hotel reservation—maybe it hadn’t come through and that he was sure it would clear by morning. Since I had to be up at 4 a.m., I took his advice and just paid for the room upfront. Huge mistake bc we ended up being charged for both and the hotel would not give us a refund. This was two years ago. I have been trying to settle this with them and they keep not returning my calls and emails.",8/23/23
924508923_99037,"Worst experience ever Keep going do not stop. Mold, water running in bathtub all night. Stains on sheets, remote did not work, very dirty, coffee disgusting, roaches in bathtub. Told front desk and they said sorry we can’t give you any money back. Worst hotel ever.",11/4/23
898371543_91456,"Graduate LIncoln Front Desk Ladies were rude and inattentive.  Rather be on their phones then assisting.  Parking Garage is terrible if you have a truck or SUV.  No Business Center in the event you need to take care of some work.  Rooms are tiny if traveling with your family, book somewhere else.",6/27/23
926800013_77764,"Dont stay here!! Don’t stay here, rude front desk staff, no maintenance staff in property and price is to high compared to other properties nearby with better and newer rooms. Cleaning staff are nice and do a good job.",11/21/23
905603537_19765287,"Avoid Booking Wedding Block / Getting Ready at this Hotel for Wedding We recently had a wedding block and got ready at the Hyatt Place, and they are unprofessional. The event coordinator Rita suggested we could book a meeting room to get ready for the bridal party to get ready before the wedding. We sent in the appropriate contract and Rita never responded so we assumed everything was good to go forward for the day of wedding. Day of wedding, we were told that they never received the form, which we have proof of sending a year before, in which not only the coordinator told us we were liars but also Art at the front desk. They are completely incompetent and unapologetic, placing the blame on us. No accountability by this hotel. We highly recommend spending money elsewhere if you’re looking to book a wedding block or get ready for your wedding at the Ritz Charles.",7/25/23
919341220_100810,"Misses the mark Haver stayed here several times over the last 10 yrs so knew what to expect. It misses the mark on several things. Tub was plugged so you shower in ankle deep water, light switch by door shuts off all lights including by the bed so you have nothing, breakfast is barely worth mentioning as when I say empty...beyond empty! Mentioned these to front desk and they seemed less than concerned. Will stay again possibly to see if any better.",10/1/23
864124766_92389,"Don’t go Don’t waste you money on this hotel 
Not clean at all Front desk did not help it took over half an hour to get me a room after I made reservations Week prior of me 
arriving all the rooms was not clean.",10/11/22
919974202_208453,"Urban destination fee for a piece of crap Hotel I'm a Hilton Diamond for the last 17+ years. I've stayed at this hotel before but not in a while it's not only tired, and in huge need of up dating, my room stinks I mean stinks I sprayed cologne, anything to make it so I could sleep I told the front desk they said they would send somebody up yesterday nothing happened. On top of that for the first time I got hit with an ""Urban destination fee."" What is that Hilton? I hate resort fees, but at least I get a pool. I get tennis courts, and I get something. What am I getting from an urban destination fee except for a stinky room in an outdated Hotel? I'm going to check the other brands and see if they charge Urban destination fees and if they don't I'm leaving Hilton after all these years I mean enough is enough",10/6/23
890334003_89324,"Sorry excuse of a Hampton In We had a room on the second floor due to my 1 year old twins having surgery the following morning. Hotel was somewhat clean, front desk looks at you like you’re an idiot and most of the men are just thirsty…. We got moved to the 8th floor and when we walked off the elevator it smelt as if somoenone had just smoked a fat blunt. The toilet wouldn’t work our whole stay and we had ZERO hot water! One of the sorriest Hampton Inn I’ve ever stayed in! GO NEXT door to the holiday inn!",5/14/23
919376037_183206,"Third rate hotel and terrible service Hard to imagine a worse hotel in the nation’s capital. Vastly understaffed at reception, with a line of people and no one to check them in except one staff person who was on the phone the entire time. Very standard hotel room — it could’ve been anywhere.  no air conditioning, and no ability to open a window. The room was stifling. There was a note, apologizing for the fact that their HVAC system was not working, but we were not advised when reservations were made. Front desk were surly and unhelpful.",10/1/23
875416369_252963,"A guaranteed room not availible When I tried to check in the room I had guaranteed along with a conformation number the clerk said my room was not available. Drove 15 hours through high winds and rain to get there. Told me there was nothing they could do. Left me speechless. A few days later I called the manager and she told me they see my reservation and was put down as a no show. Even though they did not charge me, Asked for them to pay for my other room, which was more, they said no and hung up on me. DON'T EVER STAY HERE!",1/17/23
916310357_188407,"Rude front desk lady I come to Edmonton a lot and usually stay at travelodge. It’s usually a good stay but this time it wasn’t. The front desk lady was rude and would keep interrupting my sentences. I booked a pet friendly room online and when I asked “is this a pet friendly room” to make sure, she glared at me and said “you have a pet, I will give you another room then”. Like I already showed my reservation for a non smoking pet friendly room. I asked for the wifi password and when I got to the hotel room, turns out she didn’t write it down on the card. Bathroom was dirty and the bedsheets are also not that clean. It was an unpleasant stay.",9/13/23
867942407_94077,"The View Was the Main Draw.... Terrence at the front desk is very disappointing.  I asked for an upper floor room with a view to the north of Greylock and The Berkshires.  Instead, he gave me a room with a southern exposure.  The restaurant and bar are no longer on the 12th floor so they no longer have the view of the surrounding area.  The pool was closed for a deep cleaning.  There was no microwave in the room when I arrived.  According to the maintenance man the TV kept going in and out because the strong wind was adversely affecting the satellite dish on the room.  Lastly, the bathroom was so small that it was very difficult to get from the shower to the door.  To turn on the water I had to PULL hard on a knob which was sharp and cut.  The bed, although adequate with several pillows, was soft and smooshie.  The next morning when I went downstairs to use the public computer before checking out, Grace and other guests so it necessary to verbally tear me apart in my presence.  Overall, not a good experience.",11/10/22
